Kepler-1614 b,Confirmed,,0.133000,,,2016,Announced on a website,Primary Transit,,,Kepler-1614,982,0.79,0.76,Отсутствуют оба значения
HATS-67 b,Confirmed,1.477,1.694000,,0.03036,2018,Published in a refereed paper,Primary Transit,,,HATS-67,983,1.44,1.44,Отсутствует значение углового расстояния
Kepler-1102 b,Confirmed,,0.237000,,,2016,Announced on a website,Primary Transit,,,Kepler-1102,986,0.96,0.94,Отсутствуют оба значения
Kepler-1623 b,Confirmed,,0.117000,,,2016,Announced on a website,Primary Transit,,,Kepler-1623,986,1,1,Отсутствуют оба значения
Kepler-590 b,Confirmed,,0.359000,,,2016,Announced on a website,Primary Transit,,,Kepler-590,986,1.1,1.15,Отсутствуют оба значения
Kepler-1155 b,Confirmed,,0.181000,,,2016,Announced on a website,Primary Transit,,,Kepler-1155,987,1.03,1.03,Отсутствуют оба значения
Kepler-1162 b,Confirmed,,0.197000,,,2016,Announced on a website,Primary Transit,,,Kepler-1162,989,0.89,0.84,Отсутствуют оба значения
Kepler-470 b,Confirmed,,1.288000,,,2016,Announced on a website,Primary Transit,,,Kepler-470,989,1.4,1.66,Отсутствуют оба значения
Kepler-820 b,Confirmed,,0.543000,,,2016,Announced on a website,Primary Transit,,,Kepler-820,989,1.23,1.36,Отсутствуют оба значения
OGLE-2017-BLG-1522L b,Confirmed,0.75,,,0.59,2018,Published in a refereed paper,Microlensing,,,OGLE-2017-BLG-1522L,990,0.046,,Отсутствует значение углового расстояния
Kepler-1600 b,Confirmed,,0.279000,,,2016,Announced on a website,Primary Transit,,,Kepler-1600,992,0.86,0.82,Отсутствуют оба значения
Kepler-738 b,Confirmed,,0.223000,,,2016,Announced on a website,Primary Transit,,,Kepler-738,992,0.86,0.82,Отсутствуют оба значения
Kepler-1561 b,Confirmed,,0.097000,,,2016,Announced on a website,Primary Transit,,,Kepler-1561,993,1.07,1.11,Отсутствуют оба значения
Kepler-1546 b,Confirmed,,0.279000,,,2016,Announced on a website,Primary Transit,,,Kepler-1546,994,0.95,0.93,Отсутствуют оба значения
Kepler-924 b,Confirmed,,0.274000,,,2016,Announced on a website,Primary Transit,,,Kepler-924,995,1.14,1.23,Отсутствуют оба значения
Kepler-1127 b,Confirmed,,0.175000,,,2016,Announced on a website,Primary Transit,,,Kepler-1127,996,0.97,0.95,Отсутствуют оба значения
Kepler-1297 b,Confirmed,,0.087000,,,2016,Announced on a website,Primary Transit,,,Kepler-1297,996,0.99,0.99,Отсутствуют оба значения
Kepler-998 b,Confirmed,,0.207000,,,2016,Announced on a website,Primary Transit,,,Kepler-998,996,1.12,1.18,Отсутствуют оба значения
Kepler-1134 b,Confirmed,,0.236000,,,2016,Announced on a website,Primary Transit,,,Kepler-1134,997,0.84,0.81,Отсутствуют оба значения
Kepler-417 b,Confirmed,0.0346,0.206100,,,2014,Published in a refereed paper,Primary Transit,,,KOI-2113,999.47,0.9,0.806,Отсутствуют оба значения
CoRoT-25 b,Confirmed,0.27,1.080000,,0.0578,2012,Published in a refereed paper,Primary Transit,,,CoRoT-25,1000,1.09,1.19,Отсутствует значение углового расстояния
Kepler-692 b,Confirmed,,0.277000,,,2016,Announced on a website,Primary Transit,,,Kepler-692,1000,0.9,0.86,Отсутствуют оба значения
Kepler-765 b,Confirmed,,0.217000,,,2016,Announced on a website,Primary Transit,,,Kepler-765,1000,1.05,1.06,Отсутствуют оба значения
Kepler-771 b,Confirmed,,0.162000,,,2016,Announced on a website,Primary Transit,,,Kepler-771,1000,1.03,1.05,Отсутствуют оба значения
WTS-2 b,Confirmed,1.12,1.300000,,0.01855,2013,Announced on a professional conference,Primary Transit,,,WTS-2,1000,0.82,0.761,Отсутствует значение углового расстояния
Kepler-693 A b,Confirmed,,0.908000,,,2016,Announced on a website,Primary Transit,Kepler-693 b,,Kepler-693 A,1002,0.76,0.72,Отсутствуют оба значения
Kepler-713 b,Confirmed,,0.221000,,,2016,Announced on a website,Primary Transit,,,Kepler-713,1003,0.98,0.99,Отсутствуют оба значения
Kepler-836 b,Confirmed,,0.244000,,,2016,Announced on a website,Primary Transit,,,Kepler-836,1003,1.03,1.04,Отсутствуют оба значения
Kepler-959 b,Confirmed,,0.391000,,,2016,Announced on a website,Primary Transit,,,Kepler-959,1003,1.6,2.01,Отсутствуют оба значения
Kepler-1599 b,Confirmed,,0.145000,,,2016,Announced on a website,Primary Transit,,,Kepler-1599,1004,0.99,0.99,Отсутствуют оба значения
Kepler-1280 b,Confirmed,,0.167000,,,2016,Announced on a website,Primary Transit,,,Kepler-1280,1006,1.2,1.32,Отсутствуют оба значения
Kepler-736 b,Confirmed,,0.261000,,,2016,Announced on a website,Primary Transit,,,Kepler-736,1007,0.86,0.81,Отсутствуют оба значения
Kepler-1001 b,Confirmed,,0.281000,,,2016,Announced on a website,Primary Transit,,,Kepler-1001,1009,0.9,0.88,Отсутствуют оба значения
NGTS-3A b,Confirmed,2.38,1.480000,,0.023,2018,Published in a refereed paper,Primary Transit,,,NGTS-3A,1010,1.017,0.93,Отсутствует значение углового расстояния
Kepler-672 b,Confirmed,,0.223000,,,2016,Announced on a website,Primary Transit,,,Kepler-672,1011,0.95,0.92,Отсутствуют оба значения
Kepler-1144 b,Confirmed,,0.178000,,,2016,Announced on a website,Primary Transit,,,Kepler-1144,1012,0.98,0.96,Отсутствуют оба значения
Kepler-764 b,Confirmed,,0.146000,,,2016,Announced on a website,Primary Transit,,,Kepler-764,1013,0.92,0.89,Отсутствуют оба значения
Kepler-1578 b,Confirmed,,0.093000,,,2016,Announced on a website,Primary Transit,,,Kepler-1578,1016,0.9,0.86,Отсутствуют оба значения
Kepler-593 b,Confirmed,,0.256000,,,2016,Announced on a website,Primary Transit,,,Kepler-593,1016,1.08,1.1,Отсутствуют оба значения
Kepler-757 b,Confirmed,,0.121000,,,2016,Announced on a website,Primary Transit,,,Kepler-757,1016,1.08,1.13,Отсутствуют оба значения
Kepler-1024 b,Confirmed,,0.349000,,,2016,Announced on a website,Primary Transit,,,Kepler-1024,1017,0.81,0.78,Отсутствуют оба значения
Kepler-1116 b,Confirmed,,0.227000,,,2016,Announced on a website,Primary Transit,,,Kepler-1116,1017,0.95,0.93,Отсутствуют оба значения
Kepler-1279 b,Confirmed,,0.156000,,,2016,Announced on a website,Primary Transit,,,Kepler-1279,1017,1.21,1.33,Отсутствуют оба значения
Kepler-1377 b,Confirmed,,0.112000,,,2016,Announced on a website,Primary Transit,,,Kepler-1377,1019,0.86,0.82,Отсутствуют оба значения
Kepler-616 b,Confirmed,,0.217000,,,2016,Announced on a website,Primary Transit,,,Kepler-616,1019,0.98,0.97,Отсутствуют оба значения
Kepler-616 c,Confirmed,,0.304000,,,2016,Announced on a website,Primary Transit,,,Kepler-616,1019,0.98,0.97,Отсутствуют оба значения
Kepler-541 b,Confirmed,,0.300000,,,2016,Announced on a website,Primary Transit,,,Kepler-541,1020,1.41,2.06,Отсутствуют оба значения
Kepler-976 b,Confirmed,,0.353000,,,2016,Announced on a website,Primary Transit,,,Kepler-976,1020,0.87,0.83,Отсутствуют оба значения
Kepler-1051 b,Confirmed,,0.303000,,,2016,Announced on a website,Primary Transit,,,Kepler-1051,1021,1.43,1.73,Отсутствуют оба значения
Kepler-642 b,Confirmed,,0.259000,,,2016,Announced on a website,Primary Transit,,,Kepler-642,1022,1.4,1.66,Отсутствуют оба значения
Kepler-1149 b,Confirmed,,0.128000,,,2016,Announced on a website,Primary Transit,,,Kepler-1149,1023,1.02,1.01,Отсутствуют оба значения
Kepler-1176 b,Confirmed,,0.219000,,,2016,Announced on a website,Primary Transit,,,Kepler-1176,1023,1.01,1.02,Отсутствуют оба значения
Kepler-694 b,Confirmed,,0.250000,,,2016,Announced on a website,Primary Transit,,,Kepler-694,1023,0.97,0.95,Отсутствуют оба значения
Kepler-1357 b,Confirmed,,0.114000,,,2016,Announced on a website,Primary Transit,,,Kepler-1357,1026,0.93,0.9,Отсутствуют оба значения
Kepler-1287 b,Confirmed,,0.137000,,,2016,Announced on a website,Primary Transit,,,Kepler-1287,1027,0.96,0.94,Отсутствуют оба значения
Kepler-917 b,Confirmed,,0.170000,,,2016,Announced on a website,Primary Transit,,,Kepler-917,1027,0.8,0.76,Отсутствуют оба значения
Kepler-1187 b,Confirmed,,0.233000,,,2016,Announced on a website,Primary Transit,,,Kepler-1187,1029,1.06,1.09,Отсутствуют оба значения
Kepler-1504 b,Confirmed,,0.190000,,,2016,Announced on a website,Primary Transit,,,Kepler-1504,1029,0.85,0.81,Отсутствуют оба значения
Kepler-643 b,Confirmed,,0.906000,,,2016,Announced on a website,Primary Transit,,,Kepler-643,1029,1,2.52,Отсутствуют оба значения
Kepler-799 b,Confirmed,,0.614000,,,2016,Announced on a website,Primary Transit,,,Kepler-799,1029,0.95,0.93,Отсутствуют оба значения
Kepler-939 b,Confirmed,,0.156000,,,2016,Announced on a website,Primary Transit,,,Kepler-939,1029,0.88,0.85,Отсутствуют оба значения
Kepler-663 b,Confirmed,,0.232000,,,2016,Announced on a website,Primary Transit,,,Kepler-663,1030,0.86,0.82,Отсутствуют оба значения
Kepler-91 b,Confirmed,0.73,1.384000,,0.072,2013,Published in a refereed paper,Primary Transit,,,Kepler-91,1030,1.31,6.3,Отсутствует значение углового расстояния
Kepler-1348 b,Confirmed,,0.173000,,,2016,Announced on a website,Primary Transit,,,Kepler-1348,1033,1.04,1.04,Отсутствуют оба значения
Kepler-592 b,Confirmed,,0.213000,,,2016,Announced on a website,Primary Transit,,,Kepler-592,1034,1.04,1.04,Отсутствуют оба значения
Kepler-944 b,Confirmed,,0.235000,,,2016,Announced on a website,Primary Transit,,,Kepler-944,1035,0.86,0.83,Отсутствуют оба значения
Kepler-781 b,Confirmed,,0.258000,,,2016,Announced on a website,Primary Transit,,,Kepler-781,1036,0.81,0.78,Отсутствуют оба значения
Kepler-899 b,Confirmed,,0.239000,,,2016,Announced on a website,Primary Transit,,,Kepler-899,1038,0.93,0.91,Отсутствуют оба значения
Kepler-857 b,Confirmed,,0.607000,,,2016,Announced on a website,Primary Transit,,,Kepler-857,1039,0.99,0.99,Отсутствуют оба значения
Kepler-1070 b,Confirmed,,0.154000,,,2016,Announced on a website,Primary Transit,,,Kepler-1070,1040,1.21,1.32,Отсутствуют оба значения
Kepler-1260 b,Confirmed,,0.158000,,,2016,Announced on a website,Primary Transit,,,Kepler-1260,1041,1.06,1.08,Отсутствуют оба значения
Kepler-565 b,Confirmed,,0.325000,,,2016,Announced on a website,Primary Transit,,,Kepler-565,1041,0.98,0.95,Отсутствуют оба значения
K2-52 b,Confirmed,0.4046,1.606000,,0.054,2016,Published in a refereed paper,Primary Transit,,,K2-52,1041.7,1.691,2.192,Отсутствует значение углового расстояния
Kepler-855 b,Confirmed,,0.745000,,,2016,Announced on a website,Primary Transit,,,Kepler-855,1043,1.03,1.03,Отсутствуют оба значения
Kepler-501 b,Confirmed,,0.384000,,,2016,Announced on a website,Primary Transit,,,Kepler-501,1044,1.03,1.04,Отсутствуют оба значения
Kepler-689 b,Confirmed,,0.258000,,,2016,Announced on a website,Primary Transit,,,Kepler-689,1044,0.91,0.88,Отсутствуют оба значения
Kepler-1334 b,Confirmed,,0.204000,,,2016,Announced on a website,Primary Transit,,,Kepler-1334,1047,0.94,0.91,Отсутствуют оба значения
Kepler-800 b,Confirmed,,0.254000,,,2016,Announced on a website,Primary Transit,,,Kepler-800,1049,0.85,0.82,Отсутствуют оба значения
Kepler-1054 b,Confirmed,,0.235000,,,2016,Announced on a website,Primary Transit,,,Kepler-1054,1050,1.22,1.34,Отсутствуют оба значения
Kepler-1569 b,Confirmed,,0.150000,,,2016,Announced on a website,Primary Transit,,,Kepler-1569,1050,1.25,1.4,Отсутствуют оба значения
Kepler-1052 b,Confirmed,,0.261000,,,2016,Announced on a website,Primary Transit,,,Kepler-1052,1051,1.03,1.03,Отсутствуют оба значения
Kepler-841 b,Confirmed,,0.467000,,,2016,Announced on a website,Primary Transit,,,Kepler-841,1052,0.85,0.81,Отсутствуют оба значения
Kepler-704 b,Confirmed,,0.233000,,,2016,Announced on a website,Primary Transit,,,Kepler-704,1054,0.97,0.96,Отсутствуют оба значения
Kepler-412 b,Confirmed,0.939,1.325000,,0.02959,2014,Published in a refereed paper,Primary Transit,,,Kepler-412,1056,1.167,1.287,Отсутствует значение углового расстояния
Kepler-1354 b,Confirmed,,0.265000,,,2016,Announced on a website,Primary Transit,,,Kepler-1354,1057,1.16,1.24,Отсутствуют оба значения
Kepler-1289 b,Confirmed,,0.136000,,,2016,Announced on a website,Primary Transit,,,Kepler-1289,1059,1.1,1.17,Отсутствуют оба значения
Kepler-1471 b,Confirmed,,0.126000,,,2016,Announced on a website,Primary Transit,,,Kepler-1471,1059,0.95,0.93,Отсутствуют оба значения
Kepler-1494 b,Confirmed,,0.274000,,,2016,Announced on a website,Primary Transit,,,Kepler-1494,1059,0.96,0.94,Отсутствуют оба значения
Kepler-816 b,Confirmed,,0.914000,,,2016,Announced on a website,Primary Transit,,,Kepler-816,1059,0.9,0.85,Отсутствуют оба значения
Kepler-1556 b,Confirmed,,0.175000,,,2016,Announced on a website,Primary Transit,,,Kepler-1556,1060,0.97,0.95,Отсутствуют оба значения
Kepler-700 b,Confirmed,,0.534000,,,2016,Announced on a website,Primary Transit,,,Kepler-700,1061,0.98,0.96,Отсутствуют оба значения
Kepler-1610 b,Confirmed,,0.144000,,,2016,Announced on a website,Primary Transit,,,Kepler-1610,1063,0.91,0.87,Отсутствуют оба значения
Kepler-1415 b,Confirmed,,0.115000,,,2016,Announced on a website,Primary Transit,,,Kepler-1415,1066,0.89,0.84,Отсутствуют оба значения
Kepler-684 b,Confirmed,,0.300000,,,2016,Announced on a website,Primary Transit,,,Kepler-684,1066,0.89,0.86,Отсутствуют оба значения
KOI-368 b,Confirmed,,1.830000,,0.581,2014,Published in a refereed paper,Primary Transit,"KIC 6603043 b, KOI-368.01",,KOI-368,1070,2.17,2.043,Отсутствует значение углового расстояния
Kepler-497 b,Confirmed,,0.539000,,,2016,Announced on a website,Primary Transit,,,Kepler-497,1070,1.09,1.11,Отсутствуют оба значения
Kepler-874 b,Confirmed,,0.352000,,,2016,Announced on a website,Primary Transit,,,Kepler-874,1072,1.09,1.13,Отсутствуют оба значения
Kepler-752 b,Confirmed,,0.251000,,,2016,Announced on a website,Primary Transit,,,Kepler-752,1075,0.87,0.83,Отсутствуют оба значения
Kepler-1065 b,Confirmed,,0.333000,,,2016,Announced on a website,Primary Transit,,,Kepler-1065,1078,0.94,0.93,Отсутствуют оба значения
Kepler-1065 c,Confirmed,,0.143000,,,2016,Announced on a website,Primary Transit,,,Kepler-1065,1078,0.94,0.93,Отсутствуют оба значения
Kepler-1236 b,Confirmed,,0.191000,,,2016,Announced on a website,Primary Transit,,,Kepler-1236,1078,0.86,0.82,Отсутствуют оба значения
Kepler-1004 b,Confirmed,,0.560000,,,2016,Announced on a website,Primary Transit,,,Kepler-1004,1080,1.11,3.39,Отсутствуют оба значения
Kepler-1165 b,Confirmed,,0.138000,,,2016,Announced on a website,Primary Transit,,,Kepler-1165,1081,1.13,1.18,Отсутствуют оба значения
Kepler-1257 b,Confirmed,,0.136000,,,2016,Announced on a website,Primary Transit,,,Kepler-1257,1081,0.9,0.87,Отсутствуют оба значения
Kepler-596 b,Confirmed,,0.309000,,,2016,Announced on a website,Primary Transit,,,Kepler-596,1083,1.21,1.32,Отсутствуют оба значения
Kepler-1635 b,Confirmed,,0.325000,,,2016,Announced on a website,Primary Transit,,,Kepler-1635,1084,0.89,0.85,Отсутствуют оба значения
Kepler-798 b,Confirmed,,0.213000,,,2016,Announced on a website,Primary Transit,,,Kepler-798,1085,1.19,1.29,Отсутствуют оба значения
HATS-64 b,Confirmed,0.93,1.674000,,0.0656,2018,Published in a refereed paper,Primary Transit,,,HATS-64,1087,1.562,2.113,Отсутствует значение углового расстояния
Kepler-1281 b,Confirmed,,0.146000,,,2016,Announced on a website,Primary Transit,,,Kepler-1281,1090,0.87,0.83,Отсутствуют оба значения
Kepler-1591 b,Confirmed,,0.113000,,,2016,Announced on a website,Primary Transit,,,Kepler-1591,1090,1.1,1.16,Отсутствуют оба значения
Kepler-894 b,Confirmed,,0.248000,,,2016,Announced on a website,Primary Transit,,,Kepler-894,1090,0.87,0.85,Отсутствуют оба значения
Kepler-697 b,Confirmed,,0.368000,,,2016,Announced on a website,Primary Transit,,,Kepler-697,1091,0.92,0.88,Отсутствуют оба значения
Kepler-1247 b,Confirmed,,0.208000,,,2016,Announced on a website,Primary Transit,,,Kepler-1247,1094,0.86,0.82,Отсутствуют оба значения
Kepler-1487 b,Confirmed,,0.190000,,,2016,Announced on a website,Primary Transit,,,Kepler-1487,1094,1.38,1.63,Отсутствуют оба значения
Kepler-1484 b,Confirmed,,0.188000,,,2016,Announced on a website,Primary Transit,,,Kepler-1484,1095,0.94,0.92,Отсутствуют оба значения
Kepler-1077 b,Confirmed,,0.247000,,,2016,Announced on a website,Primary Transit,,,Kepler-1077,1098,1.02,1.02,Отсутствуют оба значения
Kepler-996 b,Confirmed,,0.177000,,,2016,Announced on a website,Primary Transit,,,Kepler-996,1098,1.09,1.14,Отсутствуют оба значения
KOI-192 b,Confirmed,0.29,1.230000,,0.091,2014,Published in a refereed paper,Primary Transit,Kepler-4ee b,,KOI-192,1100,0.96,1.35,Отсутствует значение углового расстояния
Kepler-1594 b,Confirmed,,0.095000,,,2016,Announced on a website,Primary Transit,,,Kepler-1594,1100,1.06,1.08,Отсутствуют оба значения
Kepler-1138 b,Confirmed,,0.152000,,,2016,Announced on a website,Primary Transit,,,Kepler-1138,1101,0.95,0.92,Отсутствуют оба значения
Kepler-941 b,Confirmed,,0.275000,,,2016,Announced on a website,Primary Transit,,,Kepler-941,1105,0.89,0.86,Отсутствуют оба значения
Kepler-1534 b,Confirmed,,0.169000,,,2016,Announced on a website,Primary Transit,,,Kepler-1534,1107,0.9,0.86,Отсутствуют оба значения
Kepler-66 b,Confirmed,0.047,0.250000,,0.1352,2013,Published in a refereed paper,Primary Transit,,,Kepler-66,1107,1.038,0.966,Отсутствует значение углового расстояния
Kepler-67 b,Confirmed,0.047,0.260000,,0.1171,2013,Published in a refereed paper,Primary Transit,,,Kepler-67,1107,0.865,0.778,Отсутствует значение углового расстояния
Kepler-1192 b,Confirmed,,0.211000,,,2016,Announced on a website,Primary Transit,,,Kepler-1192,1108,0.86,0.83,Отсутствуют оба значения
Kepler-1131 b,Confirmed,,0.142000,,,2016,Announced on a website,Primary Transit,,,Kepler-1131,1109,1.03,1.04,Отсутствуют оба значения
Kepler-619 b,Confirmed,,0.282000,,,2016,Announced on a website,Primary Transit,,,Kepler-619,1111,1.09,1.11,Отсутствуют оба значения
Kepler-619 c,Confirmed,,0.151000,,,2016,Announced on a website,Primary Transit,,,Kepler-619,1111,1.09,1.11,Отсутствуют оба значения
Kepler-1186 b,Confirmed,,0.199000,,,2016,Announced on a website,Primary Transit,,,Kepler-1186,1112,0.95,0.93,Отсутствуют оба значения
Kepler-1373 b,Confirmed,,0.103000,,,2016,Announced on a website,Primary Transit,,,Kepler-1373,1112,1.22,1.33,Отсутствуют оба значения
Kepler-610 b,Confirmed,,0.374000,,,2016,Announced on a website,Primary Transit,,,Kepler-610,1113,1.1,1.13,Отсутствуют оба значения
Kepler-610 c,Confirmed,,0.294000,,,2016,Announced on a website,Primary Transit,,,Kepler-610,1113,1.1,1.13,Отсутствуют оба значения
Kepler-1543 b,Confirmed,,0.242000,,,2016,Announced on a website,Primary Transit,,,Kepler-1543,1114,1.39,1.65,Отсутствуют оба значения
Kepler-872 b,Confirmed,,0.178000,,,2016,Announced on a website,Primary Transit,,,Kepler-872,1114,1.05,1.08,Отсутствуют оба значения
Kepler-618 b,Confirmed,,0.232000,,,2016,Announced on a website,Primary Transit,,,Kepler-618,1115,1.05,1.08,Отсутствуют оба значения
Kepler-1392 b,Confirmed,,0.175000,,,2016,Announced on a website,Primary Transit,,,Kepler-1392,1117,0.88,0.85,Отсутствуют оба значения
Kepler-1294 b,Confirmed,,0.285000,,,2016,Announced on a website,Primary Transit,,,Kepler-1294,1120,0.99,0.97,Отсутствуют оба значения
Kepler-1237 b,Confirmed,,0.255000,,,2016,Announced on a website,Primary Transit,,,Kepler-1237,1121,0.94,0.9,Отсутствуют оба значения
Kepler-1497 b,Confirmed,,0.148000,,,2016,Announced on a website,Primary Transit,,,Kepler-1497,1122,0.96,0.95,Отсутствуют оба значения
Kepler-830 b,Confirmed,,0.152000,,,2016,Announced on a website,Primary Transit,,,Kepler-830,1122,1.07,1.11,Отсутствуют оба значения
Kepler-1346 b,Confirmed,,0.141000,,,2016,Announced on a website,Primary Transit,,,Kepler-1346,1123,1.14,1.21,Отсутствуют оба значения
Kepler-1216 b,Confirmed,,0.124000,,,2016,Announced on a website,Primary Transit,,,Kepler-1216,1124,0.99,0.98,Отсутствуют оба значения
Kepler-1282 b,Confirmed,,0.138000,,,2016,Announced on a website,Primary Transit,,,Kepler-1282,1126,0.92,0.89,Отсутствуют оба значения
Kepler-557 b,Confirmed,,0.238000,,,2016,Announced on a website,Primary Transit,,,Kepler-557,1126,1.11,1.16,Отсутствуют оба значения
Kepler-717 b,Confirmed,,0.216000,,,2016,Announced on a website,Primary Transit,,,Kepler-717,1126,0.88,0.85,Отсутствуют оба значения
Kepler-1113 b,Confirmed,,0.251000,,,2016,Announced on a website,Primary Transit,,,Kepler-1113,1127,1.12,1.17,Отсутствуют оба значения
Kepler-739 b,Confirmed,,0.296000,,,2016,Announced on a website,Primary Transit,,,Kepler-739,1128,0.93,0.9,Отсутствуют оба значения
Kepler-1306 b,Confirmed,,0.170000,,,2016,Announced on a website,Primary Transit,,,Kepler-1306,1130,0.98,0.97,Отсутствуют оба значения
Kepler-1468 b,Confirmed,,0.154000,,,2016,Announced on a website,Primary Transit,,,Kepler-1468,1130,1.04,1.05,Отсутствуют оба значения
Kepler-1468 c,Confirmed,,0.103000,,,2016,Announced on a website,Primary Transit,,,Kepler-1468,1130,1.04,1.05,Отсутствуют оба значения
Kepler-1374 b,Confirmed,,0.204000,,,2016,Announced on a website,Primary Transit,,,Kepler-1374,1135,0.85,0.81,Отсутствуют оба значения
Kepler-698 b,Confirmed,,0.328000,,,2016,Announced on a website,Primary Transit,,,Kepler-698,1135,0.94,0.91,Отсутствуют оба значения
Kepler-671 b,Confirmed,,0.240000,,,2016,Announced on a website,Primary Transit,,,Kepler-671,1139,0.97,0.95,Отсутствуют оба значения
Kepler-1518 b,Confirmed,,0.272000,,,2016,Announced on a website,Primary Transit,,,Kepler-1518,1140,1.54,1.88,Отсутствуют оба значения
Kepler-75 b,Confirmed,9.9,1.030000,,0.08,2013,Published in a refereed paper,Primary Transit,KOI-889 b,,Kepler-75,1140,0.88,0.88,Отсутствует значение углового расстояния
Kepler-1111 b,Confirmed,,0.178000,,,2016,Announced on a website,Primary Transit,,,Kepler-1111,1142,1.1,1.15,Отсутствуют оба значения
Kepler-1436 b,Confirmed,,0.117000,,,2016,Announced on a website,Primary Transit,,,Kepler-1436,1142,1.06,1.09,Отсутствуют оба значения
Kepler-609 b,Confirmed,,0.299000,,,2016,Announced on a website,Primary Transit,,,Kepler-609,1143,1.09,1.14,Отсутствуют оба значения
Kepler-627 b,Confirmed,,0.333000,,,2016,Announced on a website,Primary Transit,,,Kepler-627,1143,1.3,1.49,Отсутствуют оба значения
Kepler-685 b,Confirmed,,0.944000,,,2016,Announced on a website,Primary Transit,,,Kepler-685,1145,1.11,1.16,Отсутствуют оба значения
Kepler-863 b,Confirmed,,0.259000,,,2016,Announced on a website,Primary Transit,,,Kepler-863,1145,0.96,0.95,Отсутствуют оба значения
Kepler-897 b,Confirmed,,0.213000,,,2016,Announced on a website,Primary Transit,,,Kepler-897,1147,1.03,1.04,Отсутствуют оба значения
Kepler-1364 b,Confirmed,,0.192000,,,2016,Announced on a website,Primary Transit,,,Kepler-1364,1149,1.49,1.79,Отсутствуют оба значения
CoRoT-12 b,Confirmed,0.917,1.440000,3.50E-05,0.04016,2010,Published in a refereed paper,Primary Transit,,,CoRoT-12,1150,1.078,1.116,3742.41
Kepler-1286 b,Confirmed,,0.192000,,,2016,Announced on a website,Primary Transit,,,Kepler-1286,1150,1,0.98,Отсутствуют оба значения
Kepler-1548 b,Confirmed,,0.236000,,,2016,Announced on a website,Primary Transit,,,Kepler-1548,1150,0.99,0.97,Отсутствуют оба значения
Kepler-904 b,Confirmed,,0.158000,,,2016,Announced on a website,Primary Transit,,,Kepler-904,1151,1.16,1.25,Отсутствуют оба значения
Kepler-1262 b,Confirmed,,0.162000,,,2016,Announced on a website,Primary Transit,,,Kepler-1262,1153,0.99,0.98,Отсутствуют оба значения
Kepler-1210 b,Confirmed,,0.152000,,,2016,Announced on a website,Primary Transit,,,Kepler-1210,1155,0.94,0.92,Отсутствуют оба значения
Kepler-1429 b,Confirmed,,0.115000,,,2016,Announced on a website,Primary Transit,,,Kepler-1429,1156,1.05,1.07,Отсутствуют оба значения
Kepler-488 b,Confirmed,,1.409000,,,2016,Announced on a website,Primary Transit,,,Kepler-488,1157,1.07,1.09,Отсутствуют оба значения
Kepler-1451 b,Confirmed,,0.299000,,,2016,Announced on a website,Primary Transit,,,Kepler-1451,1159,1,0.99,Отсутствуют оба значения
OGLE-2013-BLG-0578L b,Confirmed,34,,,1.16,2013,Published in a refereed paper,Microlensing,OGLE-2013-BLG-0578 b,,OGLE-2013-BLG-0578L,1160,0.124,,Отсутствует значение углового расстояния
Kepler-1372 b,Confirmed,,0.113000,,,2016,Announced on a website,Primary Transit,,,Kepler-1372,1161,0.98,0.97,Отсутствуют оба значения
Kepler-1413 b,Confirmed,,0.162000,,,2016,Announced on a website,Primary Transit,,,Kepler-1413,1162,0.84,0.8,Отсутствуют оба значения
Kepler-1128 b,Confirmed,,0.326000,,,2016,Announced on a website,Primary Transit,,,Kepler-1128,1163,0.94,0.91,Отсутствуют оба значения
Kepler-1345 b,Confirmed,,0.211000,,,2016,Announced on a website,Primary Transit,,,Kepler-1345,1164,1.32,1.55,Отсутствуют оба значения
Kepler-1596 b,Confirmed,,0.170000,,,2016,Announced on a website,Primary Transit,,,Kepler-1596,1166,0.95,0.92,Отсутствуют оба значения
Kepler-952 b,Confirmed,,0.682000,,,2016,Announced on a website,Primary Transit,,,Kepler-952,1167,1,0.99,Отсутствуют оба значения
Kepler-1106 b,Confirmed,,0.147000,,,2016,Announced on a website,Primary Transit,,,Kepler-1106,1168,1.11,1.17,Отсутствуют оба значения
Kepler-1639 b,Confirmed,,0.230000,,,2016,Announced on a website,Primary Transit,,,Kepler-1639,1168,1.12,1.18,Отсутствуют оба значения
Kepler-1659 b,Confirmed,0.0113,0.170000,,0.14728,2017,Published in a refereed paper,Primary Transit,K01599.01,,Kepler-1659,1169,1.02,0.972,Отсутствует значение углового расстояния
Kepler-1659 c,Confirmed,0.022,0.170000,,0.112293,2017,Published in a refereed paper,Primary Transit,K01599.02,,Kepler-1659,1169,1.02,0.972,Отсутствует значение углового расстояния
Kepler-1575 b,Confirmed,,0.117000,,,2016,Announced on a website,Primary Transit,,,Kepler-1575,1170,0.95,0.92,Отсутствуют оба значения
Kepler-485 b,Confirmed,,1.286000,,,2016,Announced on a website,Primary Transit,,,Kepler-485,1173,1.07,1.09,Отсутствуют оба значения
Kepler-856 b,Confirmed,,0.830000,,,2016,Announced on a website,Primary Transit,,,Kepler-856,1175,0.96,0.93,Отсутствуют оба значения
Kepler-1573 b,Confirmed,,0.107000,,,2016,Announced on a website,Primary Transit,,,Kepler-1573,1180,1.01,1,Отсутствуют оба значения
Kepler-677 b,Confirmed,,0.480000,,,2016,Announced on a website,Primary Transit,,,Kepler-677,1180,1,0.99,Отсутствуют оба значения
