Kepler-1280 b,Confirmed,,0.167,66.5579057,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1280,293.573935,45.384541,,,12.966,12.717,12.602,1006,0.04,1.2,1.32,,,6227,,,
Kepler-1281 b,Confirmed,,0.146,3.11602791,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1281,295.354457,48.515404,,,14.477,14.094,13.929,1090,-0.04,0.87,0.83,,,5353,,,
Kepler-1282 b,Confirmed,,0.138,2.13194651,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1282,290.176173,46.698338,,,14.318,13.941,13.852,1126,0.01,0.92,0.89,,,5504,,,
Kepler-1283 b,Confirmed,,0.17,12.9460978,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1283,295.462337,40.776969,,,13.92,13.612,13.567,1452,0.04,1.16,1.25,,,6175,,,
Kepler-1284 b,Confirmed,,0.108,0.66407381,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1284,291.279002,47.687649,,,14.162,13.753,13.572,852,0.03,0.84,0.79,,,5123,,,
Kepler-1285 b,Confirmed,,0.087,14.7967458,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1285,281.835355,44.155926,,,10.785,10.503,10.484,364,0.16,1.2,1.28,,,6170,,,
Kepler-1286 b,Confirmed,,0.192,11.25402929,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1286,280.258382,43.835766,,,14.017,13.683,13.655,1150,0.03,1,0.98,,,5753,,,
Kepler-1287 b,Confirmed,,0.137,11.47685909,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1287,289.134661,47.062996,,,13.925,13.54,13.505,1027,-0.05,0.96,0.94,,,5715,,,
Kepler-1288 b,Confirmed,,0.1,2.76122421,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1288,285.713488,41.605873,,,12.239,12.003,11.959,715,0.14,1.2,1.29,,,6132,,,
Kepler-1289 b,Confirmed,,0.136,7.99019627,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1289,296.388807,41.040571,,,13.439,13.109,13.043,1059,0.02,1.1,1.17,,,6080,,,
Kepler-129 b,Confirmed,,0.2149,15.791619,0.131,0.01,,,2014,12/17/2015,,,,,,,0.54,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-129,285.3112793,47.848595,,,10.6,10.325,10.252,,,1.18,1.64,,,5770,,,
Kepler-129 c,Confirmed,,0.225,82.20017,0.393,0.2,,,2014,12/17/2015,,,,,,,0.12,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-129,285.3112793,47.848595,,,10.6,10.325,10.252,,,1.18,1.64,,,5770,,,
Kepler-1290 b,Confirmed,,0.127,4.69500134,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1290,290.685249,43.859638,,,14.505,14.116,14.112,1321,-0.02,0.95,0.93,,,5660,,,
Kepler-1291 b,Confirmed,,0.148,8.63043276,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1291,289.377032,40.001151,,,14.412,13.966,13.893,982,-0.04,0.84,0.8,,,5216,,,
Kepler-1292 b,Confirmed,,0.162,3.27646405,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1292,284.90572,43.949169,,,14.679,14.392,14.19,1406,0.08,0.95,0.93,,,5556,,,
Kepler-1293 b,Confirmed,,0.087,5.57654784,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1293,290.025921,48.335949,,,12.412,12.134,12.075,770,0,1.18,1.28,,,6241,,,
Kepler-1294 b,Confirmed,,0.285,115.6862258,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1294,291.268101,44.488194,,,14.021,13.657,13.597,1120,-0.03,0.99,0.97,,,5776,,,
Kepler-1295 b,Confirmed,,0.138,3.81371974,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1295,291.397864,45.588559,,,14.563,14.227,14.092,1257,0.04,0.92,0.89,,,5486,,,
Kepler-1296 b,Confirmed,,0.081,8.3839865,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1296,292.125189,41.407814,,,13.292,12.866,12.801,631,-0.04,0.87,0.83,,,5359,,,
Kepler-1297 b,Confirmed,,0.087,1.68189002,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1297,289.956501,47.020393,,,13.684,13.381,13.262,996,-0.04,0.99,0.99,,,5818,,,
Kepler-1298 b,Confirmed,,0.117,7.12811928,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1298,284.422735,49.106224,,,10.415,10.214,10.149,498,0.13,1.45,2,,,6339,,,
Kepler-1299 b,Confirmed,,0.266,19.9400874,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1299,286.150155,37.411377,,,14.644,14.284,14.191,1352,-0.01,0.94,0.91,,,5609,,,
Kepler-13 A b,Confirmed,7.95,2.042,1.763358762,,,85.084,,2011,11/27/2019,,,,,,58.6,,,,2750,,0.33,,Published in a refereed paper,Primary Transit,Spectrum,Primary Transit,"KOI-13.01, Kepler-13 b, KOI-13 b",,Kepler-13 A,286.9708333,46.8683333,10,,,,,,-0.14,2.05,2.55,,,8500,,,
Kepler-130 b,Confirmed,,0.08707,8.4572,0.079,0.15,,,2014,12/17/2015,,,,,,,0.12,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-130,288.4506531,40.245304,,,10.81,10.529,10.49,,0.02,1,1.13,,,5884,,,
Kepler-130 c,Confirmed,,0.2508,27.508686,0.178,0.08,89.34,,2014,12/17/2015,0,,,,,,0.38,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-130,288.4506531,40.245304,,,10.81,10.529,10.49,,0.02,1,1.13,,,5884,,,
Kepler-130 d,Confirmed,,0.117,87.5211,0.377,0.8,,,2014,12/17/2015,,,,,,,0.84,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-130,288.4506531,40.245304,,,10.81,10.529,10.49,,0.02,1,1.13,,,5884,,,
Kepler-1300 b,Confirmed,,0.122,22.2419092,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1300,289.033022,40.086887,,,11.678,11.438,11.383,757,0.05,1.29,1.79,,,6130,,,
Kepler-1301 b,Confirmed,,0.125,9.08237046,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1301,286.604183,42.440319,,,13.963,13.535,13.469,816,0.01,0.85,0.81,,,5188,,,
Kepler-1302 b,Confirmed,,0.128,8.83922659,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1302,290.989241,50.30806,,,13.657,13.267,13.151,727,0.04,0.86,0.82,,,5236,,,
Kepler-1303 b,Confirmed,,0.127,7.56127224,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1303,284.287156,42.355614,,,13.451,13.119,13.086,905,0.04,1.01,1,,,5771,,,
Kepler-1304 b,Confirmed,,0.204,16.1288853,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1304,285.276428,39.446916,,,13.604,13.157,13.054,682,-0.05,0.85,0.81,,,5259,,,
Kepler-1305 b,Confirmed,,0.168,13.5630972,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1305,297.339446,46.347252,,,14.493,14.101,14.104,1343,0.01,0.97,0.96,,,5701,,,
Kepler-1306 b,Confirmed,,0.17,16.29595382,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1306,294.478341,46.945862,,,14.052,13.688,13.631,1130,0,0.98,0.97,,,5727,,,
Kepler-1307 b,Confirmed,,0.22,18.01621096,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1307,292.86984,46.741859,,,14.171,13.885,13.878,1396,0.06,1.06,1.08,,,5884,,,
Kepler-1308 b,Confirmed,,0.046,2.10433812,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1308,285.928896,38.520962,,,11.878,11.24,11.023,73,-0.13,0.35,0.34,,,3468,,,
Kepler-1309 b,Confirmed,,0.211,28.8432647,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1309,298.735235,40.764155,,,14.141,13.674,13.542,845,-0.03,0.85,0.8,,,5235,,,
Kepler-131 b,Confirmed,,0.215,16.092,,,,,2014,11/23/2015,,,,,,,0.79,3.95,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,Kepler-131,288.5308333,40.94230558,11.525,11.334,10.418,10.127,10.079,,0.12,1.02,1.03,,3.66,5685,,,"KIC 5695396, KOI-283"
Kepler-131 c,Confirmed,,0.075,25.516,,,,,2014,11/23/2015,,,,,,,0.27,3.58,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,Kepler-131,288.5308333,40.94230558,11.525,11.334,10.418,10.127,10.079,,0.12,1.02,1.03,,3.66,5685,,,"KIC 5695396, KOI-283"
Kepler-1310 b,Confirmed,,0.128,0.67933627,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1310,283.920035,40.740123,,,12.912,12.516,12.436,583,-0.07,0.91,0.88,,,5549,,,
Kepler-1311 b,Confirmed,,0.111,11.1726994,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1311,289.651263,43.824417,,,12.169,11.859,11.825,705,0.09,1.05,1.4,,,5748,,,
Kepler-1311 c,Confirmed,,0.109,2.53573424,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1311,289.651263,43.824417,,,12.169,11.859,11.825,705,0.09,1.05,1.4,,,5748,,,
Kepler-1312 b,Confirmed,,0.187,5.44832529,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1312,292.971241,41.035764,,,11.323,10.947,10.907,305,-0.02,0.99,0.92,,,5719,,,
Kepler-1313 b,Confirmed,,0.157,3.83309118,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1313,292.388546,42.233261,,,10.522,10.13,10.088,187,0,0.92,0.85,,,5453,,,
Kepler-1314 b,Confirmed,,0.456,5.42474928,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1314,294.237938,45.197322,,,14.101,13.51,13.22,462,-0.22,0.6,0.59,,,4188,,,
Kepler-1315 b,Confirmed,,0.123,0.84338011,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1315,295.821448,46.053029,,,13.33,12.808,12.684,505,0.07,0.8,0.75,,,4861,,,
Kepler-1316 b,Confirmed,,0.316,87.9732136,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1316,298.835871,40.293136,,,12.807,12.488,12.442,753,0.03,1.04,1.12,,,5884,,,
Kepler-1317 b,Confirmed,,0.139,0.56887443,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1317,291.611881,42.115971,,,13.822,13.316,13.309,734,-0.01,0.83,0.79,,,5144,,,
Kepler-1318 b,Confirmed,,0.277,213.257663,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1318,290.376313,41.150741,,,13.514,12.875,12.767,475,-0.01,0.73,0.7,,,4598,,,
Kepler-1319 A b,Confirmed,,0.126,2.88676239,,0.33,,,2016,8/17/2017,,,,,,,0.65,,,,,,,Announced on a website,Primary Transit,,,"KIC 11453592 b, KOI-2705 A b",,Kepler-1319 A,290.956068,49.366306,,,11.57,10.927,10.726,116.3,-0.03,0.557,0.539,,,3673,,,"KIC 11453592, KOI-2705 A"
Kepler-132 A b,Confirmed,,0.108,6.178196,0.067,,,,2014,12/12/2019,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,Kepler-132 b,,Kepler-132 A,283.2358094,41.343037,,,10.797,10.516,10.424,,-0.053,,1.18,,,6003,,,Kepler-132
Kepler-132 A c,Confirmed,,0.114,6.414914,0.068,,,,2014,12/12/2019,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,Kepler-132 c,,Kepler-132 A,283.2358094,41.343037,,,10.797,10.516,10.424,,-0.053,,1.18,,,6003,,,Kepler-132
Kepler-132 A d,Confirmed,,0.138,18.010199,0.136,,,,2014,12/12/2019,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,Kepler-132 d,,Kepler-132 A,283.2358094,41.343037,,,10.797,10.516,10.424,,-0.053,,1.18,,,6003,,,Kepler-132
Kepler-132 A e,Confirmed,,0.105,110.2869374,,,,,2016,12/12/2019,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,Kepler-132 e,,Kepler-132 A,283.2358094,41.343037,,,10.797,10.516,10.424,,-0.053,,1.18,,,6003,,,Kepler-132
Kepler-1320 b,Confirmed,,0.152,0.86838653,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1320,288.433591,40.380875,,,14.231,13.713,13.658,771,0.1,0.8,0.74,,,4817,,,
Kepler-1321 b,Confirmed,,0.439,11.12830484,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1321,294.528593,46.640962,,,14.832,14.224,13.884,547,-0.45,0.54,0.53,,,4094,,,
Kepler-1321 c,Confirmed,,0.214,2.22649109,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1321,294.528593,46.640962,,,14.832,14.224,13.884,547,-0.45,0.54,0.53,,,4094,,,
Kepler-1322 b,Confirmed,,0.144,0.96286738,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1322,293.204521,45.435402,,,14.572,14.167,14.068,1217,-0.07,0.9,0.87,,,5488,,,
Kepler-1323 b,Confirmed,,0.136,0.92990668,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1323,292.872284,46.098885,,,11.387,11.147,11.122,530,0.02,1.18,1.4,,,6169,,,
Kepler-1324 b,Confirmed,,0.135,4.11584468,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1324,291.18497,40.311214,,,13.472,12.944,12.834,522,0.05,0.78,0.73,,,4776,,,
Kepler-1325 b,Confirmed,,0.255,33.8786838,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1325,285.017227,42.085384,,,13.911,13.54,13.457,955,0.01,0.93,0.91,,,5550,,,
Kepler-1326 b,Confirmed,,0.373,42.3514267,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1326,296.222144,39.268958,,,11.952,11.733,11.7,910,0.02,1.45,1.74,,,6725,,,
Kepler-1327 b,Confirmed,,0.161,14.88801098,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1327,289.064869,50.460976,,,12.788,12.468,12.374,688,-0.03,1.02,1.03,,,5885,,,
Kepler-1328 b,Confirmed,,0.087,4.52158888,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1328,284.675388,44.41777,,,12.695,12.348,12.305,630,0,1,0.99,,,5780,,,
Kepler-1329 b,Confirmed,,0.194,9.33646594,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1329,281.647742,48.271046,,,14.168,13.499,13.435,624,0.02,0.72,0.69,,,4500,,,
Kepler-133 b,Confirmed,,0.157,8.129976,0.083,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-133,297.2779847,48.320328,,,11.68,11.399,11.32,,-0.16,,1.43,,,5736,,,
Kepler-133 c,Confirmed,,0.253,31.517586,0.204,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-133,297.2779847,48.320328,,,11.68,11.399,11.32,,-0.16,,1.43,,,5736,,,
Kepler-1330 b,Confirmed,,0.147,10.10769068,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1330,290.576737,39.956893,,,13.757,13.423,13.302,939,0.08,0.97,0.94,,,5608,,,
Kepler-1331 b,Confirmed,,0.094,0.78916165,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1331,297.073789,41.22448,,,13.084,12.419,12.318,365,0.05,0.72,0.69,,,4508,,,
Kepler-1332 b,Confirmed,,0.122,11.87456832,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1332,291.02859,43.913673,,,12.568,12.203,12.122,515,0,0.95,0.9,,,5581,,,
Kepler-1333 b,Confirmed,,0.251,109.6471842,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1333,293.527561,41.111437,,,13.886,13.521,13.406,958,-0.04,0.94,0.92,,,5628,,,
Kepler-1334 b,Confirmed,,0.204,15.64591713,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1334,289.31148,51.320866,,,14.052,13.671,13.626,1047,-0.03,0.94,0.91,,,5614,,,
Kepler-1335 b,Confirmed,,0.129,6.26406846,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1335,284.838408,42.070431,,,13.787,13.276,13.134,628,-0.07,0.77,0.74,,,4903,,,
Kepler-1336 b,Confirmed,,0.177,23.198681,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1336,296.277711,46.899857,,,12.819,12.423,12.366,822,0.05,0.94,1.3,,,5512,,,
Kepler-1336 c,Confirmed,,0.153,5.77721211,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1336,296.277711,46.899857,,,12.819,12.423,12.366,822,0.05,0.94,1.3,,,5512,,,
Kepler-1337 b,Confirmed,,0.215,24.4002549,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1337,287.009098,46.796101,,,14.095,13.497,13.294,588,-0.09,0.7,0.67,,,4523,,,
Kepler-1338 b,Confirmed,,0.082,0.93511806,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1338,284.042335,41.699139,,,12.496,12.185,12.106,619,0,1.04,1.05,,,5909,,,
Kepler-1339 b,Confirmed,,0.063,1.34155513,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1339,283.745794,48.373394,,,11.026,10.697,10.627,267,0.01,0.94,0.93,,,5586,,,
Kepler-134 b,Confirmed,,0.178,5.317429,0.06,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-134,284.7390137,49.598396,,,11.26,10.984,10.951,,,,1.18,,,5983,,,
Kepler-134 c,Confirmed,,0.112,10.105785,0.092,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-134,284.7390137,49.598396,,,11.26,10.984,10.951,,,,1.18,,,5983,,,
Kepler-1340 b,Confirmed,,0.138,0.66502692,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1340,296.232807,42.47279,,,13.563,13.279,13.24,1421,0.07,1.27,1.42,,,6331,,,
Kepler-1341 b,Confirmed,,0.267,132.9968322,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1341,280.511769,44.159351,,,13.285,12.782,12.636,466,0.19,0.79,0.72,,,4662,,,
Kepler-1342 b,Confirmed,,0.148,2.21571036,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1342,297.020069,43.432549,,,13.971,13.538,13.531,941,0.03,0.93,0.9,,,5527,,,
Kepler-1343 b,Confirmed,,0.172,3.35183158,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1343,294.294533,50.725376,,,14.484,14.098,13.989,1307,-0.16,0.95,0.93,,,5759,,,
Kepler-1344 b,Confirmed,,0.164,4.7683049,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1344,287.086297,46.945816,,,12.961,12.714,12.633,851,0.06,1.09,1.13,,,5981,,,
Kepler-1345 b,Confirmed,,0.211,44.6169557,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1345,292.477965,46.022835,,,12.802,12.575,12.563,1164,0.04,1.32,1.55,,,6449,,,
Kepler-1346 b,Confirmed,,0.141,3.40165668,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1346,291.841308,45.179176,,,13.392,13.093,13.107,1123,0.04,1.14,1.21,,,6133,,,
Kepler-1347 b,Confirmed,,0.092,14.00947528,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1347,299.659605,40.843853,,,12.028,11.55,11.486,321,-0.11,0.82,0.79,,,5193,,,
Kepler-1348 b,Confirmed,,0.173,27.5722742,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1348,292.08746,49.788765,,,13.618,13.297,13.242,1033,-0.01,1.04,1.04,,,5911,,,
Kepler-1349 b,Confirmed,,0.062,2.12823928,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1349,286.338369,48.744099,,,10.072,9.818,9.761,260,0.03,1.16,1.28,,,6086,,,
Kepler-135 b,Confirmed,,0.161,6.00253,0.067,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-135,290.4951173,38.795479,,,11.722,11.508,11.456,,0.045,,1.27,,,6090,,,
Kepler-135 c,Confirmed,,0.103,11.448708,0.103,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-135,290.4951173,38.795479,,,11.722,11.508,11.456,,0.045,,1.27,,,6090,,,
Kepler-1350 b,Confirmed,,0.225,4.4968604,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1350,288.250582,46.679602,,,13.989,13.338,13.122,350,-0.06,0.55,0.53,,,3827,,,
Kepler-1350 c,Confirmed,,0.154,1.76678906,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1350,288.250582,46.679602,,,13.989,13.338,13.122,350,-0.06,0.55,0.53,,,3827,,,
Kepler-1351 b,Confirmed,,0.058,0.91614077,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1351,293.60872,42.197678,,,12.225,11.573,11.47,241,-0.03,0.7,0.67,,,4439,,,
Kepler-1352 b,Confirmed,,0.079,1.87788275,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1352,290.693736,48.701477,,,12.25,11.956,11.919,637,0,1.11,1.16,,,6118,,,
Kepler-1353 b,Confirmed,,0.161,24.7543966,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1353,295.735335,42.576252,,,13.85,13.281,13.141,596,-0.06,0.76,0.72,,,4776,,,
Kepler-1354 b,Confirmed,,0.265,76.613377,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1354,291.245187,37.759052,,,13.252,12.965,12.858,1057,0.03,1.16,1.24,,,6168,,,
Kepler-1355 b,Confirmed,,0.13,1.28958811,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1355,283.741416,49.067978,,,14.18,13.718,13.748,963,-0.04,0.88,0.83,,,5352,,,
Kepler-1356 b,Confirmed,,0.136,0.63400294,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1356,290.995346,43.243938,,,14.268,13.802,13.734,881,-0.02,0.82,0.78,,,5106,,,
Kepler-1357 b,Confirmed,,0.114,3.0091324,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1357,291.548094,50.353313,,,14.05,13.676,13.612,1026,-0.06,0.93,0.9,,,5597,,,
Kepler-1358 b,Confirmed,,0.1,7.06317341,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1358,286.170543,43.008911,,,13.22,12.761,12.656,558,-0.08,0.82,0.79,,,5181,,,
Kepler-1359 b,Confirmed,,0.252,59.4970952,,,,,2016,10/29/2018,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,"KIC 6436029 b, KOI-2828 b",,Kepler-1359,289.538819,41.892825,,,14.042,13.507,13.43,669,0.11,0.78,0.72,,,4709,,,
Kepler-1359 c,Retracted,,0.3711,505.45,1.15,0,89.94,,2013,4/15/2020,,2455291.092,,,,,,,175,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,"KOI-2828 c, KIC 6436029 c",,Kepler-1359,289.538819,41.892825,,,14.042,13.507,13.43,669,0.11,0.78,0.72,,,4709,,,
Kepler-136 b,Confirmed,,0.183,11.5789,0.106,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-136,296.4673157,42.59877,,,10.804,10.573,10.519,,,1.2,1.35,,,6165,,,
Kepler-136 c,Confirmed,,0.178,16.399235,0.133,,,,2014,3/6/2014,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-136,296.4673157,42.59877,,,10.804,10.573,10.519,,,1.2,1.35,,,6165,,,
Kepler-1360 b,Confirmed,,0.303,40.5286413,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1360,300.344076,45.623219,,,12.854,12.636,12.547,1405,0.06,1.51,1.83,,,6778,,,
Kepler-1361 b,Confirmed,,0.077,3.57554956,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1361,283.565314,46.904255,,,12.514,12.059,11.98,404,0,0.83,0.79,,,5131,,,
Kepler-1362 b,Confirmed,,0.232,136.205626,,,,,2016,5/12/2016,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1362,288.538542,40.877113,,,14.208,13.686,13.628,767,0.06,0.8,0.74,,,4857,,,
